Filename,countCatchAndReturnNull,countOverCatch,countCatchAndDoNothing,countNestedTryBlock,countGetCause,countKitchenSink,countDestructiveWrapping,countOverCatchAndAbort,countCatchGeneric,countInterruptedException,countIncompleteImplementation,countDummyHandler
BidirectionalBagOrphanRemovalTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalBagTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalComparatorSortedSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalMapTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalOrderByListTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalOrderColumnListTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
BidirectionalSortedSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ElementCollectionMapTest.java,0,0,0,0,0,0,0,0,1,0,0,0
EmbeddableTypeElementCollectionTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CommaDelimitedStringsJavaTypeDescriptor.java,0,0,0,0,0,0,0,0,1,0,0,0
CommaDelimitedStringsType.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalBagTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalComparatorSortedSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalMapTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalOrderColumnListTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalOrderedByListTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
UnidirectionalSortedSetTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CriteriaTest.java,0,0,0,0,0,0,0,0,1,0,0,0
PersonWrapper.java,0,0,0,0,0,0,0,0,1,0,0,0
InterceptorTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ListenerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
FetchingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
GraphFetchingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ProfileFetchingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
AlwaysFlushTest.java,0,0,0,0,0,0,0,0,1,0,0,0
AutoFlushTest.java,0,0,0,0,0,0,0,0,0,0,0,0
CommitFlushTest.java,0,0,0,0,0,0,0,0,0,0,0,0
ManualFlushTest.java,0,0,0,0,0,0,0,0,0,0,0,0
CallStatistics.java,0,0,0,0,0,0,0,0,0,0,0,0
HQLTest.java,0,0,1,0,0,0,0,0,1,0,0,0
JoinTablePrimaryKeyJoinColumnTest.java,0,0,1,0,0,0,0,0,1,0,0,0
JoinTableTest.java,0,0,1,0,0,0,0,0,1,0,0,0
MappedSuperclassTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SingleTableDiscriminatorFormulaTest.java,0,0,1,0,0,0,0,0,1,0,0,0
SingleTableTest.java,0,0,1,0,0,0,0,0,1,0,0,0
TablePerClassTest.java,0,0,1,0,0,0,0,0,1,0,0,0
JmxTest.java,0,0,1,0,0,0,0,0,1,0,0,0
ExplicitLockingTest.java,0,0,1,0,0,0,0,0,1,0,0,0
OptimisticLockingTest.java,0,0,1,0,0,0,0,0,1,0,0,0
AnyTest.java,0,0,1,0,0,0,0,0,1,0,0,0
IntegerProperty.java,0,0,1,0,0,0,0,0,1,0,0,0
ManyToAnyTest.java,0,0,1,0,0,0,0,0,1,0,0,0
package-info.java,0,0,1,0,0,0,0,0,1,0,0,0
Property.java,0,0,1,0,0,0,0,0,1,0,0,0
PropertyHolder.java,0,0,1,0,0,0,0,0,1,0,0,0
PropertyRepository.java,0,0,1,0,0,0,0,0,1,0,0,0
StringProperty.java,0,0,1,0,0,0,0,0,1,0,0,0
BitSetType.java,0,0,1,0,0,0,0,0,1,0,0,0
BitSetTypeDescriptor.java,0,0,1,0,0,0,0,0,1,0,0,0
BitSetTypeTest.java,0,0,1,0,0,0,0,0,1,0,0,0
BitSetUserType.java,0,0,1,0,0,0,0,0,1,0,0,0
BitSetUserTypeTest.java,0,0,1,0,0,0,0,0,1,0,0,0
BlobByteArrayTest.java,0,0,1,0,0,0,0,0,1,0,0,0
BlobTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CalendarWithTemporalTimestampTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ClobCharArrayTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ClobStringTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ClobTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ColumnTransformerTest.java,0,0,0,0,0,0,0,0,1,0,0,0
DateWithTemporalDateTest.java,0,0,0,0,0,0,0,0,1,0,0,0
DateWithTemporalTimestampTest.java,0,0,0,0,0,0,0,0,1,0,0,0
DateWithTemporalTimeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
EnumerationConverterTest.java,0,0,0,0,0,0,0,0,1,0,0,0
EnumerationCustomTypeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ExplicitBasicTypeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ExplicitColumnNamingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
ExplicitTypeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
FormulaTest.java,0,0,0,0,0,0,0,0,1,0,0,0
Gender.java,0,0,0,0,0,0,0,0,1,0,0,0
GenderJavaTypeDescriptor.java,0,0,0,0,0,0,0,0,1,0,0,0
GenderType.java,0,0,0,0,0,0,0,0,1,0,0,0
ImplicitBasicTypeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
LocalDateTimeWithTemporalTimeTest.java,0,0,0,0,0,0,0,0,1,0,0,0
MonetaryAmount.java,0,0,0,0,0,0,0,0,1,0,0,0
MonetaryAmountUserType.java,0,0,0,0,0,0,0,0,1,0,0,0
NationalizedTest.java,0,0,0,0,0,0,0,0,1,0,0,0
NClobCharArrayTest.java,0,0,0,0,0,0,0,0,1,0,0,0
NClobStringTest.java,0,0,0,0,0,0,0,0,1,0,0,0
NClobTest.java,0,0,0,0,0,0,0,0,1,0,0,0
PhoneTypeEnumeratedOrdinalTest.java,0,0,0,0,0,0,0,0,1,0,0,0
PhoneTypeEnumeratedStringTest.java,0,0,0,0,0,0,0,0,1,0,0,0
QuotingTest.java,0,0,0,0,0,0,0,0,1,0,0,0
TypeCategoryTest.java,0,0,0,0,0,0,0,0,1,0,0,0
WhereTest.java,0,0,0,0,0,0,0,0,1,0,0,0
PeriodStringConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
PeriodStringTest.java,0,0,0,0,0,0,0,0,1,0,0,0
DatabaseValueGenerationTest.java,0,0,0,0,0,0,0,0,1,0,0,0
InMemoryValueGenerationTest.java,0,0,0,0,0,0,0,0,1,0,0,0
AbstractMultiTenancyTest.java,0,0,0,0,0,0,0,0,0,0,0,0
ConfigurableMultiTenantConnectionProvider.java,0,0,0,0,0,0,0,0,0,0,0,0
DatabaseMultiTenancyTest.java,0,0,0,0,0,0,0,0,0,0,0,0
SchemaMultiTenancyTest.java,0,0,0,0,0,0,0,0,0,0,0,0
AcmeCorpPhysicalNamingStrategy.java,0,0,0,0,0,0,0,0,0,0,0,0
AcmeCorpPhysicalNamingStrategyTest.java,0,0,0,0,0,0,0,0,0,0,0,0
BytecodeEnhancementTest.java,0,0,1,0,0,0,0,0,0,0,0,0
PersistenceContextTest.java,0,0,1,0,0,0,0,0,0,0,0,0
SpatialTest.java,0,0,1,0,0,0,0,0,0,0,0,0
Captain.java,0,0,1,0,0,0,0,0,0,0,0,0
CollectionLoaderTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CustomSQLSecondaryTableTest.java,0,0,0,0,0,0,0,0,1,0,0,0
CustomSQLTest.java,0,0,0,0,0,0,0,0,1,0,0,0
Dimensions.java,0,0,0,0,0,0,0,0,1,0,0,0
Identity.java,0,0,0,0,0,0,0,0,1,0,0,0
MySQLStoredProcedureTest.java,0,0,3,0,1,0,0,0,1,0,0,0
OracleCustomSQLWithStoredProcedureTest.java,0,0,3,0,0,0,0,0,1,0,0,0
OracleStoredProcedureTest.java,0,0,3,0,0,0,0,0,1,0,0,1
PersonSummaryDTO.java,0,0,3,0,0,0,0,0,1,0,0,1
SpaceShip.java,0,0,3,0,0,0,0,0,1,0,0,1
SQLTest.java,0,0,1,0,2,0,0,0,1,0,0,0
TransactionsTest.java,0,0,0,0,0,0,0,0,3,0,0,0
TransactionUtil.java,0,0,0,0,0,0,0,0,0,0,0,0
C3P0ConnectionProvider.java,0,0,0,0,0,0,1,0,1,0,0,0
C3P0MessageLogger.java,0,0,0,0,0,0,1,0,1,0,0,0
package-info.java,0,0,0,0,0,0,1,0,1,0,0,0
StrategyRegistrationProviderImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
C3P0ConnectionProviderTest.java,0,0,0,0,0,0,1,0,1,0,0,0
C3p0TransactionIsolationConfigTest.java,0,0,0,0,0,0,1,0,1,0,0,0
IrrelevantEntity.java,0,0,0,0,0,0,1,0,1,0,0,0
StatementCacheTest.java,0,0,0,0,0,0,0,0,1,0,0,0
AbstractEntityInsertAction.java,0,0,0,0,0,0,0,0,1,0,0,0
BulkOperationCleanupAction.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionAction.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionRecreateAction.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionRemoveAction.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionUpdateAction.java,0,0,0,0,0,0,0,0,1,0,0,0
DelayedPostInsertIdentifier.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityAction.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityDeleteAction.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityIdentityInsertAction.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityIncrementVersionProcess.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityInsertAction.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityUpdateAction.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityVerifyVersionProcess.java,0,0,0,0,0,0,0,0,1,0,0,0
OrphanRemovalAction.java,0,0,0,0,0,0,0,0,1,0,0,0
package-info.java,0,0,0,0,0,0,0,0,1,0,0,0
QueuedOperationCollectionAction.java,0,0,0,0,0,0,0,0,1,0,0,0
UnresolvedEntityInsertActions.java,0,0,0,0,0,0,0,0,1,0,0,0
AfterTransactionCompletionProcess.java,0,0,0,0,0,0,0,0,1,0,0,0
BeforeTransactionCompletionProcess.java,0,0,0,0,0,0,0,0,1,0,0,0
Executable.java,0,0,0,0,0,0,0,0,1,0,0,0
package-info.java,0,0,0,0,0,0,0,0,1,0,0,0
AnnotationException.java,0,0,0,0,0,0,0,0,1,0,0,0
AccessType.java,0,0,0,0,0,0,0,0,1,0,0,0
Any.java,0,0,0,0,0,0,0,0,1,0,0,0
AnyMetaDef.java,0,0,0,0,0,0,0,0,1,0,0,0
AnyMetaDefs.java,0,0,0,0,0,0,0,0,1,0,0,0
AttributeAccessor.java,0,0,0,0,0,0,0,0,1,0,0,0
BatchSize.java,0,0,0,0,0,0,0,0,1,0,0,0
Cache.java,0,0,0,0,0,0,0,0,1,0,0,0
CacheConcurrencyStrategy.java,0,0,0,0,0,0,0,0,1,0,0,0
CacheModeType.java,0,0,0,0,0,0,0,0,1,0,0,0
Cascade.java,0,0,0,0,0,0,0,0,1,0,0,0
CascadeType.java,0,0,0,0,0,0,0,0,1,0,0,0
Check.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionId.java,0,0,0,0,0,0,0,0,1,0,0,0
CollectionType.java,0,0,0,0,0,0,0,0,1,0,0,0
ColumnDefault.java,0,0,0,0,0,0,0,0,1,0,0,0
Columns.java,0,0,0,0,0,0,0,0,1,0,0,0
ColumnTransformer.java,0,0,0,0,0,0,0,0,1,0,0,0
ColumnTransformers.java,0,0,0,0,0,0,0,0,1,0,0,0
CreationTimestamp.java,0,0,0,0,0,0,0,0,1,0,0,0
DiscriminatorFormula.java,0,0,0,0,0,0,0,0,1,0,0,0
DiscriminatorOptions.java,0,0,0,0,0,0,0,0,1,0,0,0
DynamicInsert.java,0,0,0,0,0,0,0,0,1,0,0,0
DynamicUpdate.java,0,0,0,0,0,0,0,0,1,0,0,0
Entity.java,0,0,0,0,0,0,0,0,1,0,0,0
Fetch.java,0,0,0,0,0,0,0,0,1,0,0,0
FetchMode.java,0,0,0,0,0,0,0,0,1,0,0,0
FetchProfile.java,0,0,0,0,0,0,0,0,1,0,0,0
FetchProfiles.java,0,0,0,0,0,0,0,0,1,0,0,0
Filter.java,0,0,0,0,0,0,0,0,1,0,0,0
FilterDef.java,0,0,0,0,0,0,0,0,1,0,0,0
FilterDefs.java,0,0,0,0,0,0,0,0,1,0,0,0
FilterJoinTable.java,0,0,0,0,0,0,0,0,1,0,0,0
FilterJoinTables.java,0,0,0,0,0,0,0,0,1,0,0,0
Filters.java,0,0,0,0,0,0,0,0,1,0,0,0
FlushModeType.java,0,0,0,0,0,0,0,0,1,0,0,0
ForeignKey.java,0,0,0,0,0,0,0,0,1,0,0,0
Formula.java,0,0,0,0,0,0,0,0,1,0,0,0
Generated.java,0,0,0,0,0,0,0,0,1,0,0,0
GenerationTime.java,0,0,0,0,0,0,0,0,1,0,0,0
GeneratorType.java,0,0,0,0,0,0,0,0,1,0,0,0
GenericGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
GenericGenerators.java,0,0,0,0,0,0,0,0,1,0,0,0
Immutable.java,0,0,0,0,0,0,0,0,1,0,0,0
Index.java,0,0,0,0,0,0,0,0,1,0,0,0
IndexColumn.java,0,0,0,0,0,0,0,0,1,0,0,0
JoinColumnOrFormula.java,0,0,0,0,0,0,0,0,1,0,0,0
JoinColumnsOrFormulas.java,0,0,0,0,0,0,0,0,1,0,0,0
JoinFormula.java,0,0,0,0,0,0,0,0,1,0,0,0
LazyCollection.java,0,0,0,0,0,0,0,0,1,0,0,0
LazyCollectionOption.java,0,0,0,0,0,0,0,0,1,0,0,0
LazyGroup.java,0,0,0,0,0,0,0,0,1,0,0,0
LazyToOne.java,0,0,0,0,0,0,0,0,1,0,0,0
LazyToOneOption.java,0,0,0,0,0,0,0,0,1,0,0,0
ListIndexBase.java,0,0,0,0,0,0,0,0,1,0,0,0
Loader.java,0,0,0,0,0,0,0,0,1,0,0,0
ManyToAny.java,0,0,0,0,0,0,0,0,1,0,0,0
MapKeyType.java,0,0,0,0,0,0,0,0,1,0,0,0
MetaValue.java,0,0,0,0,0,0,0,0,1,0,0,0
NamedNativeQueries.java,0,0,0,0,0,0,0,0,1,0,0,0
NamedNativeQuery.java,0,0,0,0,0,0,0,0,1,0,0,0
NamedQueries.java,0,0,0,0,0,0,0,0,1,0,0,0
NamedQuery.java,0,0,0,0,0,0,0,0,1,0,0,0
Nationalized.java,0,0,0,0,0,0,0,0,1,0,0,0
NaturalId.java,0,0,0,0,0,0,0,0,1,0,0,0
NaturalIdCache.java,0,0,0,0,0,0,0,0,1,0,0,0
NotFound.java,0,0,0,0,0,0,0,0,1,0,0,0
NotFoundAction.java,0,0,0,0,0,0,0,0,1,0,0,0
OnDelete.java,0,0,0,0,0,0,0,0,1,0,0,0
OnDeleteAction.java,0,0,0,0,0,0,0,0,1,0,0,0
OptimisticLock.java,0,0,0,0,0,0,0,0,1,0,0,0
OptimisticLocking.java,0,0,0,0,0,0,0,0,1,0,0,0
OptimisticLockType.java,0,0,0,0,0,0,0,0,1,0,0,0
OrderBy.java,0,0,0,0,0,0,0,0,1,0,0,0
package-info.java,0,0,0,0,0,0,0,0,1,0,0,0
ParamDef.java,0,0,0,0,0,0,0,0,1,0,0,0
Parameter.java,0,0,0,0,0,0,0,0,1,0,0,0
Parent.java,0,0,0,0,0,0,0,0,1,0,0,0
Persister.java,0,0,0,0,0,0,0,0,1,0,0,0
Polymorphism.java,0,0,0,0,0,0,0,0,1,0,0,0
PolymorphismType.java,0,0,0,0,0,0,0,0,1,0,0,0
Proxy.java,0,0,0,0,0,0,0,0,1,0,0,0
QueryHints.java,0,0,0,0,0,0,0,0,1,0,0,0
ResultCheckStyle.java,0,0,0,0,0,0,0,0,1,0,0,0
RowId.java,0,0,0,0,0,0,0,0,1,0,0,0
SelectBeforeUpdate.java,0,0,0,0,0,0,0,0,1,0,0,0
Sort.java,0,0,0,0,0,0,0,0,1,0,0,0
SortComparator.java,0,0,0,0,0,0,0,0,1,0,0,0
SortNatural.java,0,0,0,0,0,0,0,0,1,0,0,0
SortType.java,0,0,0,0,0,0,0,0,1,0,0,0
Source.java,0,0,0,0,0,0,0,0,1,0,0,0
SourceType.java,0,0,0,0,0,0,0,0,1,0,0,0
SQLDelete.java,0,0,0,0,0,0,0,0,1,0,0,0
SQLDeleteAll.java,0,0,0,0,0,0,0,0,1,0,0,0
SqlFragmentAlias.java,0,0,0,0,0,0,0,0,1,0,0,0
SQLInsert.java,0,0,0,0,0,0,0,0,1,0,0,0
SQLUpdate.java,0,0,0,0,0,0,0,0,1,0,0,0
Subselect.java,0,0,0,0,0,0,0,0,1,0,0,0
Synchronize.java,0,0,0,0,0,0,0,0,1,0,0,0
Table.java,0,0,0,0,0,0,0,0,1,0,0,0
Tables.java,0,0,0,0,0,0,0,0,1,0,0,0
Target.java,0,0,0,0,0,0,0,0,1,0,0,0
Tuplizer.java,0,0,0,0,0,0,0,0,1,0,0,0
Tuplizers.java,0,0,0,0,0,0,0,0,1,0,0,0
Type.java,0,0,0,0,0,0,0,0,1,0,0,0
TypeDef.java,0,0,0,0,0,0,0,0,1,0,0,0
TypeDefs.java,0,0,0,0,0,0,0,0,1,0,0,0
UpdateTimestamp.java,0,0,0,0,0,0,0,0,1,0,0,0
ValueGenerationType.java,0,0,0,0,0,0,0,0,1,0,0,0
Where.java,0,0,0,0,0,0,0,0,1,0,0,0
WhereJoinTable.java,0,0,0,0,0,0,0,0,1,0,0,0
AssertionFailure.java,0,0,0,0,0,0,0,0,1,0,0,0
BaseSessionEventListener.java,0,0,0,0,0,0,0,0,1,0,0,0
BasicQueryContract.java,0,0,0,0,0,0,0,0,1,0,0,0
ArchiveHelper.java,0,0,0,1,0,0,3,0,0,0,0,0
ByteArrayInputStreamAccess.java,0,0,0,1,0,0,3,0,0,0,0,0
ExplodedArchiveDescriptor.java,0,0,0,0,0,0,2,0,0,0,0,0
FileInputStreamAccess.java,0,0,0,0,0,0,1,0,0,0,0,0
JarFileBasedArchiveDescriptor.java,0,0,0,0,0,0,2,0,1,0,0,0
JarInputStreamBasedArchiveDescriptor.java,0,0,0,1,0,0,2,0,2,0,0,0
JarProtocolArchiveDescriptor.java,0,0,0,1,0,0,2,0,2,0,0,0
package-info.java,0,0,0,1,0,0,2,0,2,0,0,0
StandardArchiveDescriptorFactory.java,0,0,0,0,0,0,1,0,0,0,0,0
UrlInputStreamAccess.java,0,0,0,0,0,0,1,0,1,0,0,0
ClassDescriptorImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
MappingFileDescriptorImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
PackageDescriptorImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
ScanResultCollector.java,0,0,0,0,0,0,1,0,1,0,0,0
ScanResultImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
StandardScanner.java,0,0,0,0,0,0,1,0,1,0,0,0
StandardScanOptions.java,0,0,0,0,0,0,1,0,1,0,0,0
StandardScanParameters.java,0,0,0,0,0,0,1,0,1,0,0,0
AbstractScannerImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
ClassDescriptor.java,0,0,0,0,0,0,1,0,1,0,0,0
ClassFileArchiveEntryHandler.java,0,0,2,0,0,0,1,0,1,0,0,0
MappingFileDescriptor.java,0,0,2,0,0,0,1,0,1,0,0,0
NonClassFileArchiveEntryHandler.java,0,0,2,0,0,0,1,0,1,0,0,0
PackageDescriptor.java,0,0,2,0,0,0,1,0,1,0,0,0
PackageInfoArchiveEntryHandler.java,0,0,2,0,0,0,1,0,1,0,0,0
ScanEnvironment.java,0,0,2,0,0,0,1,0,1,0,0,0
Scanner.java,0,0,2,0,0,0,1,0,1,0,0,0
ScanOptions.java,0,0,2,0,0,0,1,0,1,0,0,0
ScanParameters.java,0,0,2,0,0,0,1,0,1,0,0,0
ScanResult.java,0,0,2,0,0,0,1,0,1,0,0,0
AbstractArchiveDescriptor.java,0,0,2,0,0,0,1,0,1,0,0,0
AbstractArchiveDescriptorFactory.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveContext.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveDescriptor.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveDescriptorFactory.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveEntry.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveEntryHandler.java,0,0,2,0,0,0,1,0,1,0,0,0
ArchiveException.java,0,0,2,0,0,0,1,0,1,0,0,0
InputStreamAccess.java,0,0,2,0,0,0,1,0,1,0,0,0
JarFileEntryUrlAdjuster.java,0,0,2,0,0,0,1,0,1,0,0,0
package-info.java,0,0,2,0,0,0,1,0,1,0,0,0
CacheRegionDefinition.java,0,0,2,0,0,0,1,0,1,0,0,0
CfgXmlAccessServiceImpl.java,0,0,2,0,0,0,1,0,1,0,0,0
CfgXmlAccessServiceInitiator.java,0,0,2,0,0,0,1,0,1,0,0,0
ConfigLoader.java,0,0,0,2,0,0,5,0,0,0,0,0
JaxbCfgProcessor.java,0,0,1,1,0,0,6,0,2,0,0,0
CfgXmlAccessService.java,0,0,1,1,0,0,6,0,2,0,0,0
LoadedConfig.java,0,0,1,1,0,0,6,0,2,0,0,0
MappingReference.java,0,0,1,1,0,0,6,0,2,0,0,0
AttributeConverterDescriptorImpl.java,0,0,0,0,0,0,2,0,1,0,0,0
AttributeConverterDescriptorNonAutoApplicableImpl.java,0,0,0,0,0,0,2,0,1,0,0,0
AttributeConverterManager.java,0,0,0,0,0,0,2,0,1,0,0,0
ClassLoaderAccessImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
ClassmateContext.java,0,0,0,0,0,0,1,0,0,0,0,0
DefaultCustomEntityDirtinessStrategy.java,0,0,0,0,0,0,1,0,0,0,0,0
IdGeneratorInterpreterImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
InFlightMetadataCollectorImpl.java,0,0,0,0,1,0,0,0,0,0,0,0
MetadataBuilderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
MetadataBuildingContextRootImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
MetadataImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
SessionFactoryBuilderImpl.java,0,0,0,0,0,0,0,0,1,0,0,0
SessionFactoryOptionsImpl.java,0,0,0,0,0,0,0,0,1,0,0,0
SessionFactoryOptionsState.java,0,0,0,0,0,0,0,0,1,0,0,0
StandardEntityNotFoundDelegate.java,0,0,0,0,0,0,0,0,1,0,0,0
InvalidMappingException.java,0,0,0,0,0,0,0,0,1,0,0,0
JaccPermissionDefinition.java,0,0,0,0,0,0,0,0,1,0,0,0
CacheAccessTypeConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
CacheModeConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityModeConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
ExecuteUpdateResultCheckStyleConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
FlushModeConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
GenerationTimingConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
ImplicitResultSetMappingDefinition.java,0,0,0,0,0,0,0,0,1,0,0,0
LockModeConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
OptimisticLockStyleConverter.java,0,0,0,0,0,0,0,0,1,0,0,0
package-info.java,0,0,0,0,0,0,0,0,1,0,0,0
AttributeMapping.java,0,0,0,0,0,0,0,0,1,0,0,0
ConfigParameterContainer.java,0,0,0,0,0,0,0,0,1,0,0,0
EntityInfo.java,0,0,0,0,0,0,0,0,1,0,0,0
NativeQueryNonScalarRootReturn.java,0,0,0,0,0,0,0,0,1,0,0,0
PluralAttributeInfo.java,0,0,0,0,0,0,0,0,1,0,0,0
PluralAttributeInfoIdBagAdapter.java,0,0,0,0,0,0,0,0,1,0,0,0
PluralAttributeInfoPrimitiveArrayAdapter.java,0,0,0,0,0,0,0,0,1,0,0,0
ResultSetMappingBindingDefinition.java,0,0,0,0,0,0,0,0,1,0,0,0
SecondaryTableContainer.java,0,0,0,0,0,0,0,0,1,0,0,0
SimpleValueTypeInfo.java,0,0,0,0,0,0,0,0,1,0,0,0
SingularAttributeInfo.java,0,0,0,0,0,0,0,0,1,0,0,0
SubEntityInfo.java,0,0,0,0,0,0,0,0,1,0,0,0
TableInformationContainer.java,0,0,0,0,0,0,0,0,1,0,0,0
ToolingHintContainer.java,0,0,0,0,0,0,0,0,1,0,0,0
TypeContainer.java,0,0,0,0,0,0,0,0,1,0,0,0
AbstractBinder.java,0,0,0,0,0,0,4,0,2,0,0,0
CacheableFileXmlSource.java,0,0,0,0,0,0,2,0,1,0,0,0
ContextProvidingValidationEventHandler.java,0,0,0,0,0,0,2,0,1,0,0,0
FileXmlSource.java,0,0,0,0,0,0,1,0,0,0,0,0
InputStreamXmlSource.java,0,0,0,0,0,0,1,0,1,0,0,0
JarFileEntryXmlSource.java,0,0,0,0,0,0,1,0,0,0,0,0
JaxpSourceXmlSource.java,0,0,0,0,0,0,1,0,0,0,0,0
MappingBinder.java,0,0,0,0,0,0,3,0,0,0,0,0
BaseXMLEventReader.java,0,0,0,0,0,0,0,0,0,0,0,0
BufferedXMLEventReader.java,0,0,0,0,0,0,0,0,0,0,0,0
FilteringXMLEventReader.java,0,0,0,0,0,0,1,0,0,0,0,0
HbmEventReader.java,0,0,0,0,0,0,1,0,0,0,0,0
JpaOrmXmlEventReader.java,0,0,0,0,0,0,1,0,0,0,0,0
LocalSchema.java,0,0,0,0,0,0,1,0,0,0,0,0
LocalSchemaLocator.java,0,0,0,0,0,0,2,0,1,0,0,0
LocalXmlResourceResolver.java,0,0,0,0,0,0,1,0,0,0,0,0
package-info.java,0,0,0,0,0,0,1,0,0,0,0,0
SupportedOrmXsdVersion.java,0,0,0,0,0,0,1,0,0,0,0,0
UnsupportedOrmXsdVersionException.java,0,0,0,0,0,0,1,0,0,0,0,0
XmlInfrastructureException.java,0,0,0,0,0,0,1,0,0,0,0,0
XMLStreamConstantsUtils.java,0,0,0,0,0,0,1,0,0,0,0,0
UrlXmlSource.java,0,0,0,0,0,0,2,0,0,0,0,0
Origin.java,0,0,0,0,0,0,2,0,0,0,0,0
SourceType.java,0,0,0,0,0,0,2,0,0,0,0,0
Binder.java,0,0,0,0,0,0,2,0,0,0,0,0
Binding.java,0,0,0,0,0,0,2,0,0,0,0,0
XmlSource.java,0,0,0,0,0,0,2,0,0,0,0,0
MappingException.java,0,0,0,0,0,0,2,0,0,0,0,0
MappingNotFoundException.java,0,0,0,0,0,0,2,0,0,0,0,0
Metadata.java,0,0,0,0,0,0,2,0,0,0,0,0
MetadataBuilder.java,0,0,0,0,0,0,2,0,0,0,0,0
MetadataSources.java,0,0,1,0,0,0,1,0,1,0,0,0
Caching.java,0,0,1,0,0,0,1,0,1,0,0,0
CustomSql.java,0,0,1,0,0,0,1,0,1,0,0,0
IdentifierGeneratorDefinition.java,0,0,1,0,0,0,1,0,1,0,0,0
IdGeneratorStrategyInterpreter.java,0,0,1,0,0,0,1,0,1,0,0,0
JavaTypeDescriptor.java,0,0,1,0,0,0,1,0,1,0,0,0
